Label,Message
0,dont put stuff roads keep getting slippery
0,hahahause brain dear
0,ding ya break fassyole blacko londn
1,eerie nokia tones 4u rply tone title 8007 eg tone dracula 8007 titles ghost addamsfa munsters exorcist twilight wwwgetzedcouk pobox36504w45wq 150p
0,dance river
0,wif family booking tour package
0,bold ltgt
0,pain urination thing else
0,dont remember old commercial
0,yesfrom last week im taking live call
1,sale arsenal dartboard good condition doubles trebles
0,ok prob ill come lunch
0,messages phone im holding
0,anytime lor
0,yay better told girls either
1,send logo ur lover names joined heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno ads 150p
0,da run activate full version da
0,makes happy
0,don‘t give flying monkeys wot think certainly don‘t mind friend mine
0,aiyar dun disturb liao thk lots aft ur cupboard come
0,bill letters i’m expecting one orange isn’t bill may still say orange
1,todays offer claim ur £150 worth discount vouchers text yes 85023 savamob member offers mobile cs 08717898035 £300 sub 16 unsub reply
1,hungry gay guys feeling hungry call 08718730555 10pmin stop texts call 08712460324 10pmin
0,hello baby get back moms setting computer filling belly goes loverboy miss already sighs
0,funny fact nobody teaches volcanoes erupt tsunamis arise hurricanes sway aroundn teaches hw choose wife natural disasters happens
0,hope things went well doctors reminds still need 2godid little thing left lounge
0,supposed wake gt
0,ive searching right words thank breather promise wont take help granted fulfil promise wonderful blessing times
1,pdatenow double mins 1000 txts orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd8 08000839402 call2optoutyhl
0,anything lor decide
1,urgent call 09061749602 landline complimentary tenerife holiday £10000 cash await collection sae tcs box 528 hp20 1yf 150ppm 18
0,way send shades stuff wonderful
1,guaranteed £1000 cash £2000 prize claim yr prize call customer service representative 08714712412 10am7pm cost 10p
0,im back lemme know youre ready
0,lol would despite cramps like girl
0,much torch 9ja
0,watch films
0,guys close
0,important prevent dehydration giving enough fluids
1,want new video phone 750 anytime network mins half price line rental free text months reply call 08000930705 free delivery
0,happy new year princess
1,hot live fantasies call 08707500020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call
0,im meeting call later
0,ela kanoil download come wen ur free
0,jokin oni lar busy wun disturb
0,busy juz dun wan go early hee
0,much cost approx per month
1,rct thnq adrian text rgds vatian
0,da birthdate certificate april real date today dont publish shall give special treat keep secret way thanks wishes
0,buying today need meh
0,love ya try budget money better babe gary would freak knew
1,hope enjoyed new content text stop 61610 unsubscribe help08712400602450p provided tones2youcouk
0,hello boytoy geeee miss already woke wish bed cuddling love
0,im gonna home soon dont want talk stuff anymore tonight ive cried enough today
0,come round
0,response one powerful weapon occupy place others heart always give response cares gud nightswt dreamstake care
0,thats cool gentleman treat dignity respect
0,watching tv lor funny bluff wat izzit thk impossible us
0,die accidentally deleted msg suppose put sim archive haiz sad
0,sun ah thk mayb dun anythin thk book lesson pilates orchard mrt noe hor
0,alex says hes ok ok
0,mmm yummy babe nice jolt suzy
0,twenty past five said train durham already coz reserved seat
0,huh hyde park mel ah opps got confused anyway tts best choice den juz take
0,though shd go fun bar town something sound ok
0,late
1,warner village 83118 colin farrell swat wkend warner village get free med popcornjust show msgticketkioskvalid 4712 tc kiosk reply sony mre film offers
0,wat late still early mah juz go dinner lor aiya dunno
0,yup thk cine better cos need go plaza mah
0,cool let know kicks around ltgt ill day
0,haha kidding papa needs drugs
0,send bec temple na
0,awesome think get 8th usf time tonight
0,actually decided hungry havent left yet
0,ill meet library
0,hey sexy buns day word morning ym think
0,dont think turns like randomlly within 5min opening
0,thats alrite girl know gail neva wrongtake care sweet dont worryc l8tr hunlove yaxxx
0,im leaving soon little
0,excellent ready moan scream ecstasy
0,much 8th fifty
0,wow youre right didnt mean guess gave boston men changed search location nyc something changed cuz signin page still says boston
0,long get reply defer admission til next semester
0,oh thanks loti already bought eggs
0,theyre lots places hospitals medical places safe
0,im good movie ok leave hourish
0,also hi wesley howve
0,pls clarify back open return ticket preponed go back kerala
0,jay wants work first hows sound
0,love cuddle want hold strong arms right
0,train back northampton im afraid
0,everybody fun evening miss
0,right brah see later
1,free video camera phones half price line rental 12 mths 500 cross ntwk mins 100 txts call mobileupd8 08001950382 call2optout674
0,time wrkin
0,hello per request ltgt rs5 transfered
1,private 2004 account statement 0784987 shows 786 unredeemed bonus points claim call 08719180219 identifier code 45239 expires 060505
0,awesome minute
0,meet fren dun wan meet ah muz guy rite
0,log wat sdryb8i
0,money steve mate
0,eh sorry leh din ur msg sad already lar watching tv still office
0,uncle boye need movies oh guide plus know torrents particularly legal system slowing gr8 day plus started cos dont meet online honey moon
0,hoping would send message rent due dont enough reserves completely gone loan need hoping could balance ltgt way could get till mid march hope pay back
0,whos say hi drugdealer
0,that‘s thing apes fight death keep something minute let go thats
0,ever green quote ever told jerry cartoon person irritates always one loves vry much fails express gud nyt
0,laptop noe infra slow lar wan fast one
0,whats room number wanna make sure im knocking right door
0,met stranger choose friend long world stands friendship never ends lets friends forever gud nitz
1,loans purpose even bad credit tenants welcome call noworriesloanscom 08717111821
0,called said himthen choose future
1,tone club subs expired resub reply monoc monos polyc polys weekly 150p per week txt stop stop msg free stream 0871212025016
1,free msg sorry service ordered 81303 could delivered sufficient credit please top receive service
0,wan meet combine parts hows da rest da project going
0,wishing great day moji told offer always speechless offer easily go great lengths behalf stunning exam next friday keep touch sorry
0,im boat still moms check yo im half naked
0,pls pls find aunt nike
1,mobile 10 mths update latest orange cameravideo phones free save £s free textsweekend calls text yes callback orno opt
0,house sky quite dark liao raining got excuse run already rite hee
0,spend days waiting ideal path appear front us forget paths made walking waiting goodnight
0,kkim going tirunelvali week see uncle already spend amount taking dress want moneyi give feb
1,congratulations ur awarded either £500 cd gift vouchers free entry £100 weekly draw txt music 87066 tncs wwwldewcom1win150ppmx3age16
0,nofew hours beforewent hair cut
0,time ur flight tmr
0,ive sent part
0,yo yo yo byatch whassup
0,told coming wednesday
0,use soc use home dunno type word ar
0,would good ill phone tomo lunchtime shall organise something
0,alright thanks advice enjoy night ima try get sleep
0,hai ana tomarrow coming morning ltdecimalgt ill sathy go rto office reply came home
0,whenevr ur sad whenevr ur gray remembr im listn watevr wanna say jus walk wid little whileamp promise ill bring back ur smile
0,smile pleasure smile pain smile trouble pours like rain smile sum1 hurts smile becoz someone still loves see smiling
0,also andros ice etc etc
1,dear voucher holder claim weeks offer pc please go httpwwwwtlpcouktext tscs apply
0,ok finishing soon
0,congrats treat pendingi mail dayswill mail thrurespect mother homecheck mails
0,need ke qi bored izzit suddenly thk
0,come back tampa ffffuuuuuuu
0,pub
0,im love im excited day spend make happy
0,sat right okay thanks
1,urgent mobile £2000 bonus caller prize 020603 2nd attempt reach call 09066362220 asap box97n7qp 150ppm
0,wrong phone phone answer one assume people dont well
0,holy living christ taking long
0,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng
0,wont get concentration dear know mind everything
0,sleeping nt feeling well
0,yupz ive oredi booked slots weekends liao
0,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng musthu
1,free entry gr8prizes wkly comp chance win latest nokia 8800 psp £250 cash every wktxt great 80878 httpwwwgr8prizescom 08715705022
0,got called tool
1,tried contact reply offer video phone 750 anytime network mins half price line rental camcorder reply call 08000930705
0,ha ha popped loo helloed hello
0,nice talking please dont forget pix want see
0,catch bus frying egg make tea eating moms left dinner feel love
0,ok days making dinner tonite invited
0,aight ill hit get cash
0,hey missed tm last night phone charge smiles meeting friend shortly
0,man bus slow think youre gonna get
0,bot notes oredi cos juz rem got
0,oh god happy see message days
1,urgent mobile number awarded ukp2000 prize guaranteed call 09061790125 landline claim 3030 valid 12hrs 150ppm
0,anyway many good evenings
0,fine miss much
0,dear chechi talk
0,one day training
0,dont show far put new pictures facebook
0,lol take member said aunt flow didnt visit months cause developed ovarian cysts bc way shrink
